companyName,location,timePost,website,jobType,jobCount,Knowledge,Platform,Framework,ProgrammingLanguage,Tool,date,month,year
Choice Hotels,"Phoenix, AZ",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
Chuwa,"Santa Clara, CA 95051",2024-01-14,Indeed,Web Development,1,,,,,,14,1,2024
Citi,"Hybrid remote in New York, NY",2024-01-14,Indeed,Game Development,1,"DATABASE,COLOR,PROGRAMMING,COMPUTER SCIENCE,OBJECT ORIENTED,ANALYSIS,SOFTWARE",,DATABASE,JAVA,"OBJECT ORIENTED PROGRAMMING,DATABASE,OBJECT ORIENTED,DATABASE MANAGEMENT,ANALYSIS",14,1,2024
"Citigroup Limited Industries, Inc.",Bình Dương,2024-01-13,CareerBuilder,Business Analyst,1,"DATA ANALYSIS,BUSINESS,ANALYSIS,SOFTWARE",DATA ANALYSIS,"DATA ANALYSIS,MICROSOFT EXCEL,EXCEL",,"EXCEL,DATA ANALYSIS,ANALYSIS",13,1,2024
City of Albuquerque,"Albuquerque, NM 87102 (Downtown area)",2024-01-14,Indeed,Database Administrator,1,"DATABASE,DATA MODELING,DATABASE DESIGN,SECURITY,PROGRAMMING,COMPUTER PROGRAMMING,INFORMATION SYSTEMS,FUNCTIONS,MODELING,DATA SECURITY,DATA MODELS,PERFORMANCE,CLASSIFICATION,DATABASE ADMINISTRATION,ANALYSIS,MANAGEMENT SYSTEMS,DATABASE MANAGEMENT SYSTEM,SOFTWARE",,"ORACLE DATABASE,DATABASE,DATA MODEL,DATABASE MANAGEMENT SYSTEMS",,"ORACLE DATABASE,ORACLE,DATABASE,SECURITY,PROJECT MANAGEMENT,DATA MODELING,DATABASE MANAGEMENT,DATA MODEL,DATABASE DESIGN,DATABASE MANAGEMENT SYSTEMS,MONITOR,PERFORMANCE,DATABASE PERFORMANCE,DATA SECURITY,ANALYSIS",14,1,2024
City of New Orleans,"New Orleans, LA 70112 (Central Business District area)",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
City of North Las Vegas,"North Las Vegas, NV",2024-01-14,Indeed,Database Administrator,1,"DATABASE,PROGRAMMING,PHP,COMPUTER SCIENCE,FUNCTIONS,SQL,PERFORMANCE,ANALYSIS,ETHICAL","LINUX,WINDOWS","MICROSOFT SQL SERVER,SQL SERVER,ORACLE DATABASE,LINUX,DATABASE","SQL,JAVA,PHP","MICROSOFT SQL SERVER,ORACLE DATABASE,SQL SERVER,ORACLE,LINUX,WINDOWS,DATABASE,SQL,PERFORMANCE,EVALUATION,ANALYSIS",14,1,2024
Clarity Consultants,"Remote in Campbell, CA 95008",2024-01-14,Indeed,Game Development,1,,,,,,14,1,2024
CoStar Group,"Hybrid remote in Washington, DC 20005",2024-01-14,Indeed,Database Administrator,1,"DATABASE,DEVOPS,BACKUP,RECOVERY,SECURITY,RELATIONAL DATABASE,REPORTING,CI/CD,DATABASES,PROGRAMMING,BUSINESS,DATA SECURITY,NOSQL,HEALTH,SQL,INSURANCE,INTEGRATION,SOURCE CONTROL,TROUBLESHOOTING,PERFORMANCE,HEALTHCARE,NOSQL DATABASE,RELATIONAL,ANALYTICS,ANALYSIS,DATA SYSTEMS,WAREHOUSE","AWS,AZURE,WINDOWS,GITHUB,MYSQL,CLOUD,DATABRICKS",".NET,MYSQL,MICROSOFT SQL SERVER,SSIS,SQL SERVER,REQUESTS,MS SQL SERVER,DATABASE,REPORTING SERVICES,POSTGRESQL","SQL,PYTHON,C#,T-SQL,MYSQL,MONGODB,AWS,GITHUB,AZURE,REDSHIFT","MICROSOFT SQL SERVER,MYSQL,SSIS,SQL SERVER,MONGODB,POSTGRESQL,GITHUB,KIBANA,WINDOWS,MS SQL SERVER,DEVOPS,DATABASE,SECURITY,MONITORING,RECOVERY,BACKUP,NOSQL,SQL,RELATIONAL,ANALYTICS,REPORTING,PROJECT MANAGEMENT,QUALITY ASSURANCE,DATABASE MANAGEMENT,DATABASES,MONITOR,PERFORMANCE,STORAGE,RELATIONAL DATABASE,REPLICATION,DATA SECURITY,CLOUD,ANALYSIS,DYNAMODB",14,1,2024
Coca-Cola,Hồ Chí Minh,2023-12-19,CareerBuilder,Business Analyst,1,"DATA PROCESSING,BUSINESS,FINANCE",,,HTML,,19,12,2023
Cognii,"San Francisco, CA",2024-01-14,Indeed,Mobile Developer,1,,,,,,14,1,2024
"Cognosante, LLC",Virginia,2024-01-14,Indeed,Backend Developer,1,"DATABASE,SECURITY,BI,DOMAIN,COLOR,PROGRAMMING,FUNCTIONS,OBJECT ORIENTED,FACTORS,HEALTH,SQL,INSURANCE,PERFORMANCE,HEALTHCARE",AWS,"ORACLE DATABASE,DATABASE","SQL,JAVA,AWS","ORACLE DATABASE,ORACLE,OBJECT ORIENTED PROGRAMMING,BI,DATABASE,SECURITY,SQL,OBJECT ORIENTED,PERFORMANCE TUNING,MAINTENANCE,QUERY OPTIMIZATION,PERFORMANCE",14,1,2024
Columbia University,"New York, NY",2024-01-14,Indeed,Business Analyst,1,"BUSINESS,FACTORS,HEALTH,PERFORMANCE,HEALTHCARE,ANALYSIS",,"REQUESTS,EXCEL",,"EXCEL,WORD,POWERPOINT,MONITORING,PROJECT MANAGEMENT,MONITORING PERFORMANCE,PERFORMANCE,ANALYSIS",14,1,2024
Columbia University,"New York, NY",2024-01-14,Indeed,Data Analysts,2,",",",",",",",",",",14,1,2024
Commercial Metals Company,"Irving, TX 75039 (Freeport/Hackberry area)",2024-01-14,Indeed,Network Engineer,1,,,,,,14,1,2024
Compass Corporate,Remote,2024-01-14,Indeed,Data Engineer,1,"AGILE,BUSINESS INTELLIGENCE,DATA PROCESSING,DATABASE,DATA MODELING,DATA ANALYSIS,REPORTING,API,APIS,PROGRAMMING,COMPUTER SCIENCE,INFORMATION SYSTEMS,FUNCTIONS,BUSINESS,MODELING,DATA PIPELINES,HEALTH,SQL,DATA WAREHOUSING,INSURANCE,DATA ENGINEERING,SERVERLESS,DATA MODELS,TROUBLESHOOTING,CLASSIFICATION,RELATIONAL,ANALYTICS,ANALYSIS,ETL,DATA MANAGEMENT","AWS,S3,API,DATA ANALYSIS,ATHENA","DATA ANALYSIS,DATABASE,POSTGRESQL,BUSINESS INTELLIGENCE","SQL,PYTHON,AWS LAMBDA,AWS,REDSHIFT","POSTGRESQL,API,DATABASE,DATA WAREHOUSING,ETL,SQL,DATA ANALYSIS,SERVERLESS ARCHITECTURE,SERVERLESS,RELATIONAL,ANALYTICS,DATA ENGINEERING,AGILE,APIS,REPORTING,DATA MODELING,BUSINESS INTELLIGENCE,RELATIONAL THEORY,OLTP,DATA MANAGEMENT,DATA PIPELINES,ANALYSIS,STACK,DYNAMODB",14,1,2024
Computer Solution,"Springfield, PA",2024-01-14,Indeed,Tester,1,"AGILE,REPORTING,SOLID,TEST CASES,SMOKE TESTING,FUNCTIONAL TESTING,REGRESSION TESTING,WATERFALL,MANUAL TESTING,PDF,REGRESSION,BUSINESS,INTEGRATION,TESTING,MANUAL,BUSINESS REQUIREMENTS,FUNCTIONAL,ANALYSIS",WINDOWS,"UNIT,JIRA,EXCEL",,"EXCEL,WORD,JIRA,WINDOWS,POWERPOINT,SDLC,REGRESSION,AGILE,SOLID,DEFECT MANAGEMENT,REPORTING,PROJECT MANAGEMENT,WATERFALL,QUALITY ASSURANCE,AUDITING,TESTING,ANALYSIS",14,1,2024
Concentric AI,"San Francisco Bay Area, CA",2024-01-14,Indeed,Software Architect,1,"DATABASE,SECURITY,DOMAIN,APIS,PROGRAMMING,APPLICATION DEVELOPMENT,NOSQL,DATA AGGREGATION,PERFORMANCE,NOSQL DATABASE,DATA SETS,SOFTWARE","AWS,AZURE,GOOGLE CLOUD PLATFORM,GOOGLE CLOUD,CLOUD,MICROSOFT AZURE,GOOGLE",DATABASE,"AWS,AZURE,GOOGLE CLOUD,GOOGLE CLOUD PLATFORM,MICROSOFT AZURE","DATABASE,SECURITY,NOSQL,APIS,PERFORMANCE,CLOUD,DATA AGGREGATION,UBUNTU",14,1,2024
Concung.com - Con Cung Joint Stock Company,Hồ Chí Minh,2023-12-29,CareerBuilder,Business Analyst,1,"DATA ANALYSIS,REPORTING,BI,FUNCTIONS,ANALYSIS",DATA ANALYSIS,"DATA ANALYSIS,POWER BI",,"POWER BI,BI,DATA ANALYSIS,REPORTING,ANALYSIS",29,12,2023
Confirm Good Pte Ltd,"Orchard, Singapore",2023-12-14,Glint,Business Analyst,2,",",",",",",",",",",14,12,2023
Confirm Good Pte Ltd,"Orchard, Singapore",2023-12-14,Glint,Game Development,2,",",",",",",",",",",14,12,2023
Confirm Good Pte Ltd,"Orchard, Singapore",2023-12-14,Glint,Web Development,2,",",",",",",",",",",14,12,2023
Confirm Good Pte Ltd,Singapore,2023-12-14,Glint,UI Designer,1,,,,,,14,12,2023
ConocoPhillips,"Bartlesville, OK",2024-01-14,Indeed,Network Engineer,1,"FUNCTIONS,BUSINESS,DATA ANALYSTS,DATA QUALITY,DATA MANAGEMENT",,,,"DATA MANAGEMENT,DATA QUALITY",14,1,2024
Constellation Brands,"Victor, NY",2024-01-14,Indeed,Devops Engineer,1,"AGILE,DEVOPS,SCRUM,BACKUP,SECURITY,CI/CD,COLOR,DATABASES,COMPUTER SCIENCE,BUSINESS,FACTORS,COMPLIANCE,SOFTWARE DEVELOPMENT,INSURANCE,INTEGRATION,BUSINESS REQUIREMENTS,LOGGING,TROUBLESHOOTING,PERFORMANCE,DOCUMENT,SOFTWARE","AWS,GCP,AZURE,LINUX,WINDOWS,CLOUD","JENKINS,LINUX,FACT,GITLAB","PYTHON,BASH,AWS,AZURE,ANSIBLE,GCP","JENKINS,GITLAB,PROMETHEUS,LINUX,WINDOWS,DEVOPS,SOFTWARE DEVELOPMENT,SECURITY,MONITORING,BACKUP,SCRUM,AGILE,DATABASES,PERFORMANCE,STORAGE,COMPLIANCE,CLOUD,STACK,SPLUNK",14,1,2024
ConvergeOne,Remote,2024-01-14,Indeed,Network Engineer,2,"SECURITY,COLOR,VPN,TCP/IP,VLAN,ROUTING,MPLS,LOAD BALANCING,PDF,E-COMMERCE,APPLICATION DEVELOPMENT,FUNCTIONS,BUSINESS,FACTORS,HEALTH,DESIGN CONCEPTS,INSURANCE,NETWORK SECURITY,TROUBLESHOOTING,PERFORMANCE,LOAD,MIGRATIONS,SECURITY,COLOR,MPLS,PDF,INTERNET,APPLICATION DEVELOPMENT,FUNCTIONS,BUSINESS,FACTORS,COMPLIANCE,HEALTH,INSURANCE,BUSINESS REQUIREMENTS,NETWORK SECURITY,TROUBLESHOOTING,ANALYSIS,FINANCE,CONNECTIVITY","IOS,NEXUS,CATALYST,CLOUD",",",",PYTHON,BASH","CISCO,SECURITY,MONITORING,IOS,MONITOR,PERFORMANCE,BASE,SECURITY,MONITORING,FIREWALLS,MAINTENANCE,COMPLIANCE,CLOUD,ANALYSIS,STACK,BASE",14,1,2024
Cotiviti,Remote,2024-01-14,Indeed,Database Administrator,2,"DATABASE,SQL TUNING,RDBMS,INTERNET,WEB APPLICATION,WEB APPLICATION DEVELOPMENT,COMPUTER SCIENCE,APPLICATION DEVELOPMENT,INFORMATION SYSTEMS,BUSINESS,FACTORS,SQL,INSURANCE,PERFORMANCE,DATABASE ADMINISTRATION,ANALYSIS,BUSINESS MANAGERS,RATIONAL,SOFTWARE,CONNECTIVITY,","WEB APPLICATION,",".NET,ORACLE DATABASE,DATABASE,RDBMS,","SQL,","ORACLE DATABASE,ORACLE,DATABASE,RDBMS,SQL,MAINTENANCE,PERFORMANCE,DATABASE PERFORMANCE,ANALYSIS,BASE,",14,1,2024
Cotiviti,Remote,2024-01-14,Indeed,Network Engineer,1,"SECURITY,REPORTING,FIREWALL,VPN,ROUTING,MPLS,LOAD BALANCING,HTTP,FTP,BUSINESS,DHCP,DNS,FACTORS,CLUSTERING,INSURANCE,ARTICULATE,TROUBLESHOOTING,PERFORMANCE,NETWORK ADMINISTRATION,INTERVIEWS,DOCUMENT,FILTERING,LOAD,SOFTWARE,CONNECTIVITY",LINUX,LINUX,,"CISCO,LINUX,SECURITY,MONITORING,FIREWALLS,REPORTING,GUI,MAINTENANCE,FTP,CLUSTERING,PERFORMANCE,AUDITING,HTTP,BASE",14,1,2024
Cotocus,"Sacramento, CA 95822 (Airport area)",2024-01-14,Indeed,Software Architect,1,,,,,,14,1,2024
Cove Smart LLC,United States,2024-01-14,Indeed,Backend Developer,1,,,,,,14,1,2024
Crackajack Solutions,"Philadelphia, PA",2024-01-14,Indeed,Business Analyst,1,,,,,,14,1,2024
Crackajack Solutions,Remote,2024-01-14,Indeed,Data Engineer,1,"API,SQL,DATA ENGINEERING,HEALTHCARE,ETL","API,DATABRICKS",,SQL,"API,ETL,SQL,DATA ENGINEERING",14,1,2024
Crackajack Solutions,"Richmond, VA",2024-01-14,Indeed,Data Analysts,2,",",",",",",",",",",14,1,2024
Credera,"Hybrid remote in Denver, CO",2024-01-14,Indeed,Software Architect,1,"AGILE,DATABASE,REST API,UI,CI/CD,API,PROGRAMMING,WEB APPLICATIONS,USER INTERFACE,ECOMMERCE,APPLICATION DEVELOPMENT,SEO,BUSINESS,FACTORS,STACKS,SOFTWARE DEVELOPMENT,MARKETING,SERVERLESS,TESTING,PERFORMANCE,DOMAINS,ANALYTICS,SOFTWARE,SPARK","AZURE,KAFKA,APACHE,GOOGLE HANGOUTS,API,SPRING,REACT,SPARK,APACHE SPARK,CLOUD,GOOGLE","SPARK,REACT,ANGULARJS,SPRING,ANGULAR,APACHE SPARK,DATABASE,STORM","PYTHON,JAVA,JAVASCRIPT,SCALA,RUBY,ANGULARJS,REST API,AZURE,CHEF,APACHE,STORM,KAFKA,SPARK","APACHE SPARK,REST API,SOFTWARE DEVELOPMENT,API,DATABASE,SERVERLESS ARCHITECTURE,SERVERLESS,ANALYTICS,RABBITMQ,AGILE,PERFORMANCE,TESTING,CLOUD",14,1,2024
"Criterion Systems, Inc.","San Diego, CA",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
CÔNG TY CỔ PHẦN CHỨNG KHOÁN KAFI,Hồ Chí Minh,2024-01-04,CareerBuilder,Business Analyst,1,"INSURANCE,GOVERNMENT,ANALYSIS,FINANCE",,EXCEL,,"EXCEL,AUDITING,ANALYSIS",4,1,2024
CÔNG TY CỔ PHẦN GONSA,Hồ Chí Minh,2023-12-29,CareerBuilder,Data Analysts,1,"DATA ANALYSIS,REPORTING,INFORMATION SYSTEMS,BUSINESS,MATHEMATICS,ENGLISH,ANALYSIS",DATA ANALYSIS,DATA ANALYSIS,,"DATA ANALYSIS,ENGLISH,REPORTING,ANALYSIS",29,12,2023
CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,2024-01-13,CareerBuilder,Data Analysts,1,,"MYSQL,GOOGLE","MYSQL,MSSQL,POSTGRESQL,R,EXCEL","PYTHON,R,MYSQL","EXCEL,WORD,MYSQL,POSTGRESQL,ORACLE,POWERPOINT",13,1,2024
CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,2023-12-18,CareerBuilder,Data Analysts,1,,"MYSQL,GOOGLE","MYSQL,MSSQL,POSTGRESQL,R,EXCEL","PYTHON,R,MYSQL","EXCEL,WORD,MYSQL,POSTGRESQL,ORACLE,POWERPOINT",18,12,2023
CÔNG TY CỔ PHẦN SACHI (LIXIBOX),Hồ Chí Minh,2023-12-27,CareerBuilder,Business Analyst,1,"E-COMMERCE,MODELING,SOFTWARE,FINANCE",,"MICROSOFT EXCEL,EXCEL",,EXCEL,27,12,2023
CÔNG TY CỔ PHẦN TRÒ CHƠI GIÁO DỤC VIỆT,Hà Nội,2024-01-14,CareerBuilder,Game Development,1,,,,,KPIS,14,1,2024
CÔNG TY TNHH DỊCH VỤ THỰC PHẨM VÀ GIẢI KHÁT VIỆT NAM VFBS,Hồ Chí Minh,2024-01-12,CareerBuilder,Database Administrator,1,"BUSINESS INTELLIGENCE,DATA WAREHOUSE,DATABASE,DATABASE DESIGN,SECURITY,DATA ANALYSIS,BIG DATA,PROGRAMMING,COMPUTER SCIENCE,BUSINESS,DATA PIPELINES,SQL,DATA MODELS,INFORMATION SECURITY,PERFORMANCE,ANALYSIS,ETL,WAREHOUSE,INFORMATION SYSTEM,BIG DATA ANALYSIS,SOFTWARE",DATA ANALYSIS,"SQL SERVER,DATA ANALYSIS,BIG DATA,DATABASE,BUSINESS INTELLIGENCE",SQL,"SQL SERVER,ORACLE,DATABASE,DATA WAREHOUSE,SECURITY,ETL,BIG DATA,BIG DATA ANALYSIS,SQL,DATA ANALYSIS,BUSINESS INTELLIGENCE,PERFORMANCE TUNING,DATABASE DESIGN,PERFORMANCE,DATABASE PERFORMANCE,DATA PIPELINES,ANALYSIS",12,1,2024
CÔNG TY TNHH GIMASYS,Hà Nội,2024-01-10,CareerBuilder,Data Analysts,1,"DATA WAREHOUSE,MACHINE LEARNING,SQL,WAREHOUSE","GOOGLE CLOUD,CLOUD,BIGQUERY,GOOGLE",,"SQL,PYTHON,GOOGLE CLOUD,BIGQUERY","DATA WAREHOUSE,MACHINE LEARNING,SQL,CLOUD,SPREADSHEET",10,1,2024
CÔNG TY TNHH GIÁO DỤC WEGROW VIỆT NAM,Hà Nội,2023-12-17,CareerBuilder,Business Analyst,1,"AGILE,SCRUM,DESIGN THINKING,BUSINESS",,,,"FIGMA,SCRUM,AGILE,PRODUCT MANAGEMENT",17,12,2023
CÔNG TY TNHH THƯƠNG MẠI NCA (VN),Hồ Chí Minh,2024-01-05,CareerBuilder,Data Analysts,1,,,,,,5,1,2024
CÔNG TY TNHH THỜI TRANG H VÀ A,Hà Nội,2024-01-05,CareerBuilder,Business Analyst,1,"BI,SQL",,"POWER PIVOT,POWER BI,EXCEL","SQL,PYTHON","EXCEL,POWER BI,BI,SQL",5,1,2024
CÔNG TY TNHH THỜI TRANG H VÀ A,Hà Nội,2024-01-05,CareerBuilder,Data Analysts,1,"BI,SQL",,"POWER PIVOT,POWER BI,EXCEL","SQL,PYTHON","EXCEL,POWER BI,BI,SQL",5,1,2024
Công Ty CP Chứng Khoán VNDIRECT,Hà Nội,2023-12-28,CareerBuilder,Data Engineer,1,"DATA WAREHOUSE,SQL,WAREHOUSE","HADOOP,MYSQL","HADOOP,MYSQL,JIRA,GIT,SSMS","SQL,MYSQL,HADOOP","GIT,MYSQL,JIRA,DATA WAREHOUSE,SQL,WORKBENCH",28,12,2023
Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,2024-01-07,CareerBuilder,Data Engineer,1,"BI,NOSQL,SQL,DATA LAKE,ETL,SPARK","AZURE,KAFKA,AIRFLOW,HIVE,HADOOP,SPARK,DATA FACTORY","SPARK,HADOOP,SSIS,SAP","SQL,PYTHON,AZURE,AZURE SYNAPSE,HIVE,KAFKA,HADOOP,SPARK","SSIS,ORACLE,BI,DATA FACTORY,DATA LAKE,ETL,NOSQL,SQL,HIVE,SAP,IMPALA",7,1,2024
Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,2024-01-09,CareerBuilder,Business Analyst,1,,,,,,9,1,2024
Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,2024-01-09,CareerBuilder,Data Analysts,1,,,,,,9,1,2024
Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,2024-01-09,CareerBuilder,Data Scientist,1,"DATA VISUALIZATION,MACHINE LEARNING,ALGORITHMS,DATABASE,REPORTING,TEST DRIVEN DEVELOPMENT,COMPUTER SCIENCE,STATISTICS,BUSINESS,VISUALIZATION,MODELING,DATA WAREHOUSING,DATA ENGINEERING,ANALYTICS,ANALYSIS,MATH",CLOUD,"DATA VISUALIZATION,DATABASE",PYTHON,"DATABASE,DATA WAREHOUSING,MACHINE LEARNING,DATA VISUALIZATION,STATISTICS,ANALYTICS,DATA ENGINEERING,REPORTING,TEST DRIVEN DEVELOPMENT,CLOUD,ANALYSIS,VISUALIZATION",9,1,2024
Công Ty Cổ Phần VNG,Hồ Chí Minh,2024-01-04,CareerBuilder,Data Engineer,2,"BIG DATA,COMPUTER SCIENCE,BUSINESS,DATA WAREHOUSES,SQL,DATA ENGINEERING,DATA LAKES,ETL,SHELL SCRIPTING,WAREHOUSES,SPARK,DEVOPS,SOLID,JSON,PROGRAMMING,COMPUTER SCIENCE,SQL,DATA ENGINEERING,DATA LAKE,ETL","AZURE,HIVE,WINDOWS,APACHE,HADOOP,SPARK,APACHE SPARK,PYSPARK,DATA FACTORY,DATABRICKS,AZURE,AZURE DATABRICKS,DATA FACTORY,DATABRICKS","SPARK,HADOOP,BIG DATA,APACHE SPARK,JIRA,GIT","SQL,PYTHON,BASH,MONGODB,AZURE,APACHE,HIVE,HADOOP,SPARK,SQL,PYTHON,JSON,AZURE,AZURE SYNAPSE","MONGODB,APACHE SPARK,WINDOWS,DATA FACTORY,ETL,BIG DATA,SQL,DATA LAKES,DATA WAREHOUSES,DATA ENGINEERING,HIVE,PROJECT MANAGEMENT,GIT,JIRA,DEVOPS,DATA FACTORY,DATA LAKE,ETL,SQL,DATA ENGINEERING,SOLID",4,1,2024
Công Ty Cổ Phần VNG,Hồ Chí Minh,2024-01-08,CareerBuilder,Data Engineer,1,"DATABASE,SQL",,DATABASE,"SQL,PYTHON","DATABASE,SQL",8,1,2024
Công Ty Cổ Phần VNG,Hồ Chí Minh,2024-01-08,CareerBuilder,Database Administrator,1,"DATABASE,BACKUP,RECOVERY,SECURITY,REPORTING,COMPUTER SCIENCE,SQL,INTEGRATION,TROUBLESHOOTING,PERFORMANCE,ENGLISH,ARABIC",AZURE,"MICROSOFT SQL SERVER,SQL SERVER,MSSQL,DATABASE,REPORTING SERVICES,SQL SERVER REPORTING SERVICES (SSRS)","SQL,T-SQL,AZURE","MICROSOFT SQL SERVER,SQL SERVER,DATABASE,SECURITY,RECOVERY,BACKUP,SQL,ARABIC,ENGLISH,REPORTING,DATABASE MANAGEMENT,BACKUP AND RECOVERY,PERFORMANCE",8,1,2024
Công Ty Cổ Phần VNG,Hồ Chí Minh,2024-01-09,CareerBuilder,Business Analyst,1,"ECOMMERCE,MARKETING",,,,,9,1,2024
Công Ty Cổ Phần VNG,Hồ Chí Minh,2024-01-11,CareerBuilder,Data Scientist,1,"AGILE,SCRUM,DATA ANALYSIS,COMPUTER SCIENCE,DATA SCIENCE,BUSINESS,ENGLISH,ANALYSIS",DATA ANALYSIS,DATA ANALYSIS,UML,"DATA ANALYSIS,ENGLISH,SCRUM,AGILE,UML,PRODUCT MANAGEMENT,ANALYSIS,DATA SCIENCE",11,1,2024
Công Ty Cổ Phần VNG,Hồ Chí Minh,2024-01-12,CareerBuilder,Data Scientist,2,"MACHINE LEARNING,SOLID,COMPUTER SCIENCE,STATISTICS,DATA SCIENCE,DATA ANALYTICS,BUSINESS,MATHEMATICS,SQL,ANALYTICS,AGILE,SCRUM,DATA ANALYSIS,COMPUTER SCIENCE,DATA SCIENCE,BUSINESS,ENGLISH,ANALYSIS","TENSORFLOW,SCIKIT-LEARN,DATA ANALYSIS","TENSORFLOW,SCIKIT-LEARN,DATA ANALYSIS","SQL,PYTHON,UML","DATA ANALYTICS,MACHINE LEARNING,STATISTICS,SQL,ANALYTICS,SOLID,DATA SCIENCE,DATA ANALYSIS,ENGLISH,SCRUM,AGILE,UML,PRODUCT MANAGEMENT,ANALYSIS,DATA SCIENCE",12,1,2024
Công Ty Cổ Phần VNG,Hồ Chí Minh,2023-12-21,CareerBuilder,Business Analyst,1,"BUSINESS,MODELING,INTEGRATION,BUSINESS REQUIREMENTS,ENGLISH,ARABIC,DOCUMENT",,,,"ARABIC,ENGLISH",21,12,2023
Công Ty Cổ Phần Vacxin Việt Nam,Hồ Chí Minh,2024-01-11,CareerBuilder,Database Administrator,1,"DATABASE,BACKUP,SQL,DATA PROTECTION",MYSQL,"MYSQL,RMAN,MSSQL,DATABASE","SQL,MYSQL","MYSQL,ORACLE,DATABASE,BACKUP AND RESTORE,BACKUP,SQL,RMAN,DB2",11,1,2024
Công Ty TNHH Chợ Tốt,Hồ Chí Minh,2024-01-10,CareerBuilder,Business Analyst,1,"DATA ANALYSIS,BUSINESS,SQL,MARKETING,PERFORMANCE,ANALYSIS",DATA ANALYSIS,"DATA ANALYSIS,EXCEL","SQL,BIG QUERY","EXCEL,SQL,DATA ANALYSIS,PERFORMANCE,ANALYSIS",10,1,2024
Công Ty TNHH Reeracoen Việt Nam,Hà Nội,2024-01-12,CareerBuilder,Data Scientist,1,"SOLID,BUSINESS,MATHEMATICS,SQL,INSURANCE,ENGLISH,HEALTHCARE",TABLEAU,TABLEAU,"SQL,PYTHON","TABLEAU,SQL,ENGLISH,SOLID",12,1,2024
Công ty Cổ phần CANIFA,Hà Nội,2024-01-13,CareerBuilder,Business Analyst,1,"BI,ECOMMERCE,VISUALIZATION",TABLEAU,"TABLEAU,POWER BI",,"TABLEAU,POWER BI,BI,VISUALIZATION",13,1,2024
Công ty Cổ phần CANIFA,Hà Nội,2024-01-13,CareerBuilder,Data Analysts,1,"BI,ECOMMERCE,VISUALIZATION",TABLEAU,"TABLEAU,POWER BI",,"TABLEAU,POWER BI,BI,VISUALIZATION",13,1,2024
Công ty Cổ phần Dịch vụ Di Động Trực tuyến (Ví MoMo),Hồ Chí Minh,2023-12-23,CareerBuilder,Data Analysts,1,"SOLID,COMPUTER SCIENCE,STATISTICS,BUSINESS,MATHEMATICS,SQL,MARKETING,ENGLISH","BIGQUERY,GOOGLE DATA STUDIO,GOOGLE",R,"SQL,PYTHON,R,BIGQUERY,GOOGLE DATA STUDIO","STATISTICS,SQL,ENGLISH,SOLID,MONITOR",23,12,2023
Công ty Cổ phần Dịch vụ Di Động Trực tuyến (Ví MoMo),Hồ Chí Minh,2023-12-31,CareerBuilder,Data Engineer,1,"DATA PROCESSING,PROGRAMMING,DATA PIPELINE,ANALYSIS,SOFTWARE","DATASTUDIO,KUBERNETES,KAFKA,GOOGLE CLOUD PLATFORM,GOOGLE CLOUD,MYSQL,CLOUD,BIGQUERY,GOOGLE","MYSQL,MSSQL","PYTHON,JAVA,SCALA,MYSQL,KUBERNETES,GOOGLE CLOUD,GOOGLE CLOUD PLATFORM,BIGQUERY,KAFKA","MYSQL,KUBERNETES,ORACLE,DATA PIPELINE,CLOUD,ANALYSIS",31,12,2023
Công ty Cổ phần LitGroup,Hà Nội,2024-01-10,CareerBuilder,Business Analyst,1,"E-COMMERCE,PERFORMANCE,ENGLISH",,,SAAS,"ENGLISH,PERFORMANCE",10,1,2024
Công ty TNHH Chế biến Thực phẩm Olam Việt Nam,Đồng Nai,2024-01-09,CareerBuilder,Business Analyst,1,"SOLID,ENGLISH,FINANCE",,EXCEL,,"EXCEL,WORD,ENGLISH,SOLID",9,1,2024
Công ty TNHH Fonterra Brands Việt Nam,Hồ Chí Minh,2024-01-02,CareerBuilder,Business Analyst,1,"BUSINESS INTELLIGENCE,BI,DATA ANALYTICS,BUSINESS,VISUALIZATION,MODELING,AD-HOC,ANALYTICS,ANALYSIS,MODELLING",,"SSAS,POWER BI,R,BUSINESS INTELLIGENCE","PYTHON,R","SSAS,POWER BI,BI,DATA ANALYTICS,MODELLING,ANALYTICS,BUSINESS INTELLIGENCE,ANALYSIS,VISUALIZATION",2,1,2024
Công ty TNHH MTV Sen Vàng Việt Nam,Hồ Chí Minh,2024-01-08,CareerBuilder,Data Engineer,1,"SQL,ETL","AIRFLOW,APACHE,MYSQL","MYSQL,POSTGRESQL","SQL,PYTHON,MYSQL,MONGODB,APACHE","MYSQL,MONGODB,POSTGRESQL,ETL,SQL",8,1,2024
Công ty TNHH Olam Việt Nam,Đồng Nai,2023-12-16,CareerBuilder,Business Analyst,1,"BUSINESS,FINANCE",,,,,16,12,2023
